"レースID","場所","R","タイトル","形式","距離","情報1","情報2","レコード","天候","状態","日時","日程","時刻","グレード","頭数","賞金","着順","枠番","馬番","馬名","性","齢","斤量","騎手","タイム","着差","人気","オッズ","上り","通過","所属","調教師","馬体重","増減","last3frank","nextracerank","prevracerank","rankinfo"
"202009030801","阪神","1","3歳未勝利","ダート","1400","右","","1:21 5","曇","稍","2020-06-28 01:05:00+00:00","2020-06-28","10:05","['サラ系３歳', '未勝利', '牝[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","11","6","11","エイティーンローズ","牝","3","53.0","富田","1:27 5","1.1/4","7","34.0","39.1","[10, 10]","栗東","飯田祐","474","-16","6","12","10","initnone_mid"
"202009030801","阪神","1","3歳未勝利","ダート","1400","右","","1:21 5","曇","稍","2020-06-28 01:05:00+00:00","2020-06-28","10:05","['サラ系３歳', '未勝利', '牝[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","12","3","6","ウェーブビクトリー","牝","3","54.0","小牧","1:27 8","2","9","46.8","39.7","[7, 8]","栗東","中尾","466","-6","9","13","11","initnone_mid"
"202009030801","阪神","1","3歳未勝利","ダート","1400","右","","1:21 5","曇","稍","2020-06-28 01:05:00+00:00","2020-06-28","10:05","['サラ系３歳', '未勝利', '牝[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","13","8","16","サンシャインワン","牝","3","54.0","酒井","1:28 5","4","16","334.6","39.7","[14, 14]","栗東","村山","420","-2","9","14","12","initnone_mid"
"202009030801","阪神","1","3歳未勝利","ダート","1400","右","","1:21 5","曇","稍","2020-06-28 01:05:00+00:00","2020-06-28","10:05","['サラ系３歳', '未勝利', '牝[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","14","4","8","ウインヴェルメリオ","牝","3","54.0","国分優","1:28 9","2.1/2","4","12.3","41.6","[1, 1]","栗東","飯田雄","478","-8","12","15","13","initnone_mid"
"202009030801","阪神","1","3歳未勝利","ダート","1400","右","","1:21 5","曇","稍","2020-06-28 01:05:00+00:00","2020-06-28","10:05","['サラ系３歳', '未勝利', '牝[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","15","5","9","シュアリーシーズ","牝","3","54.0","川又","1:29 1","3/4","14","214.3","40.5","[11, 12]","栗東","吉村","442","0","11","16","14","initnone_mid"
"202009030801","阪神","1","3歳未勝利","ダート","1400","右","","1:21 5","曇","稍","2020-06-28 01:05:00+00:00","2020-06-28","10:05","['サラ系３歳', '未勝利', '牝[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","16","6","12","ウアラネージュ","牝","3","54.0","藤懸","1:29 2","1/2","11","114.4","39.9","[16, 16]","栗東","奥村豊","492","0","10","1","15","initnone_end"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","1","3","5","ヴェラアズール","牡","3","56.0","レーン","1:53 8","0","1","1.6","38.2","[6, 6, 4, 5]","栗東","渡辺","506","-10","2","2","16","initdisp_top"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","2","6","12","クールシャイン","牡","3","56.0","酒井","1:54 ","3/4","10","63.6","38.5","[3, 3, 4, 5]","栗東","飯田雄","472","-8","4","3","1","initdisp_mid"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","3","1","2","ビップテッペン","牡","3","56.0","ルメー","1:54 2","1.1/4","2","5.0","38.3","[10, 9, 9, 5]","栗東","清水久","452","10","3","4","2","initdisp_end"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","4","8","15","キングズジェム","牡","3","55.0","富田","1:54 3","3/4","16","434.3","38.8","[3, 3, 3, 2]","栗東","木原","456","-4","5","5","3","initnone_mid"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","5","5","9","クリノキングボス","牡","3","56.0","幸","1:54 4","1/2","3","9.2","37.9","[15, 14, 15, 13]","栗東","南井","474","0","1","6","4","initnone_mid"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","6","7","13","マルカブレーブ","牡","3","56.0","国分優","1:54 7","2","8","36.0","38.9","[11, 11, 9, 8]","栗東","松永昌","470","0","6","7","5","initnone_mid"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","7","4","8","メイショウルイス","牡","3","56.0","横山和","1:54 9","1","11","68.0","38.8","[15, 16, 12, 8]","栗東","藤沢則","486","0","5","8","6","initnone_mid"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","8","7","14","グレイトムーン","牡","3","56.0","松山","1:55 2","1.3/4","6","24.8","39.6","[5, 5, 4, 4]","栗東","小崎","472","0","7","9","7","initnone_mid"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","9","5","10","パンディーロ","騙","3","56.0","川又","1:55 3","1/2","14","195.0","40.0","[2, 2, 2, 1]","栗東","松永幹","512","-12","8","10","8","initnone_mid"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","10","3","6","オウケンブリザード","牡","3","56.0","松田","1:55 9","3.1/2","7","25.8","40.0","[9, 9, 7, 8]","栗東","斉藤崇","486","-6","8","11","9","initnone_mid"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","11","2","4","テイエムプリジャン","牡","3","56.0","鮫島駿","1:55 9","アタマ","9","46.6","40.1","[6, 6, 9, 11]","栗東","五十嵐","458","2","9","12","10","initnone_mid"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","12","1","1","ロッシュローブ","牡","3","56.0","北村友","1:56 1","1.1/4","5","21.3","40.9","[1, 1, 1, 2]","栗東","石坂正","468","2","11","13","11","initnone_mid"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","13","4","7","シゲルタイヨウ","牡","3","56.0","松若","1:56 7","3.1/2","12","75.2","40.1","[14, 14, 16, 15]","栗東","千田","462","-10","9","14","12","initnone_mid"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","14","2","3","スーザフォン","牡","3","56.0","武豊","1:57 ","1.3/4","4","9.8","40.6","[12, 11, 14, 14]","栗東","武英","516","-12","10","15","13","initnone_mid"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","15","8","16","メイショウウラコイ","牡","3","56.0","中井","1:57 1","1/2","15","268.1","41.2","[6, 6, 7, 11]","栗東","坂口","450","-2","12","16","14","initnone_mid"
"202009030802","阪神","2","3歳未勝利","ダート","1800","右","","1:48 5","曇","稍","2020-06-28 01:35:00+00:00","2020-06-28","10:35","['サラ系３歳', '未勝利', '[指]', '馬齢']","16","[510000, 200000, 130000, 77000, 51000]","16","6","11","ワンダーアーウット","牡","3","56.0","小牧","","中止","13","142.7","","[12, 13, 12, 16]","栗東","笹田","490","-4","13","1","15","initnone_end"
"202009030803","阪神","3","3歳未勝利","芝","1600","右","外","1:31 9","曇","稍","2020-06-28 02:05:00+00:00","2020-06-28","11:05","['サラ系３歳', '未勝利', '(混)[指]', '馬齢']","18","[510000, 200000, 130000, 77000, 51000]","1","8","16","ヴェントボニート","牝","3","54.0","ルメー","1:34 3","0","1","2.5","34.8","[6, 5]","栗東","池添学","414","-4","1","2","16","initdisp_top"
"202009030803","阪神","3","3歳未勝利","芝","1600","右","外","1:31 9","曇","稍","2020-06-28 02:05:00+00:00","2020-06-28","11:05","['サラ系３歳', '未勝利', '(混)[指]', '馬齢']","18","[510000, 200000, 130000, 77000, 51000]","2","6","12","ホウショウエポック","牝","3","54.0","武豊","1:34 8","3","8","26.4","35.0","[9, 8]","栗東","河内","464","2","2","3","1","initdisp_mid"
"202009030803","阪神","3","3歳未勝利","芝","1600","右","外","1:31 9","曇","稍","2020-06-28 02:05:00+00:00","2020-06-28","11:05","['サラ系３歳', '未勝利', '(混)[指]', '馬齢']","18","[510000, 200000, 130000, 77000, 51000]","3","8","18","ロジーナ","牝","3","54.0","松山","1:34 9","クビ","6","19.4","35.7","[2, 2]","栗東","佐々木","444","2","6","4","2","initdisp_end"
"202009030803","阪神","3","3歳未勝利","芝","1600","右","外","1:31 9","曇","稍","2020-06-28 02:05:00+00:00","2020-06-28","11:05","['サラ系３歳', '未勝利', '(混)[指]', '馬齢']","18","[510000, 200000, 130000, 77000, 51000]","4","4","7","カイザーライン","牡","3","56.0","レーン","1:35 1","1.1/2","3","6.2","35.1","[12, 12]","栗東","藤原英","510","-8","3","5","3","initnone_mid"
"202009030803","阪神","3","3歳未勝利","芝","1600","右","外","1:31 9","曇","稍","2020-06-28 02:05:00+00:00","2020-06-28","11:05","['サラ系３歳', '未勝利', '(混)[指]', '馬齢']","18","[510000, 200000, 130000, 77000, 51000]","5","7","14","クリノサンシャイン","牝","3","54.0","酒井","1:35 2","1/2","13","153.1","35.7","[3, 5]","栗東","高橋康","426","2","6","6","4","initnone_mid"
"202009030803","阪神","3","3歳未勝利","芝","1600","右","外","1:31 9","曇","稍","2020-06-28 02:05:00+00:00","2020-06-28","11:05","['サラ系３歳', '未勝利', '(混)[指]', '馬齢']","18","[510000, 200000, 130000, 77000, 51000]","6","5","10","メモリーオブブルー","牝","3","54.0","浜中","1:35 4","1.1/4","7","23.0","35.6","[9, 8]","栗東","荒川","434","0","5","7","5","initnone_mid"
"202009030803","阪神","3","3歳未勝利","芝","1600","右","外","1:31 9","曇","稍","2020-06-28 02:05:00+00:00","2020-06-28","11:05","['サラ系３歳', '未勝利', '(混)[指]', '馬齢']","18","[510000, 200000, 130000, 77000, 51000]","7","1","2","プリティユニバンス","牝","3","54.0","川又","1:35 4","クビ","14","212.2","35.6","[11, 8]","栗東","村山","436","-6","5","8","6","initnone_mid"
"202009030803","阪神","3","3歳未勝利","芝","1600","右","外","1:31 9","曇","稍","2020-06-28 02:05:00+00:00","2020-06-28","11:05","['サラ系３歳', '未勝利', '(混)[指]', '馬齢']","18","[510000, 200000, 130000, 77000, 51000]","8","7","15","ユニコーンバンブー","牡","3","56.0","国分優","1:35 5","クビ","10","31.6","35.5","[12, 12]","栗東","西浦","472","-4","4","9","7","initnone_mid"
